id;name;title;description;link;city;latitude;longitude;room_type;rooms;beds;bathrooms;person_capacity;is_superhost;can_instant_book;pic_count;amenities;review_count;overall_rating;accuracy_rating;checkin_rating;cleanliness_rating;communication_rating;location_rating;value_rating;price
16883414;Duas Suítes e o Cristo Redentor!;Apartamento em Rio de Janeiro;Lindo apartamento reformado com vista para a Floresta da Tijuca e para o Cristo Redentor!<br /><br />Aproveite o melhor do Rio de Janeiro com conforto e segurança. Nossa propriedade está localizada a 3 quadras da praia ou do metrô, em uma das ruas mais charmosas do Leblon. O edifício conta ainda com piscina, sauna, academia de ginástica, garagem e portaria 24h.<br /><br /><b>O espaço</b><br />Duas habitações com ar-condicionado, armários e banheiro. <br /><br />Cozinha americana completa integrada à sala, também com ar-condicionado e ventilador, onde se encontra a mesa de jantar e um sofá de 4 lugares, além de TV e Wi-fi. <br /><br />Na varanda, uma mesa com quatro lugares, suporte para rede, e um sofá. Nos fundos, uma pequena lavanderia com tanque, máquina de lavar e máquina de secar.;https://www.airbnb.com.br/rooms/16883414;Rio de Janeiro;-22.9836582;-43.2266093;entire_home;2.0;2;2;4;False;False;7;[1, 322, 4, 5, 7, 71, 8, 72, 9, 74, 11, 139, 12, 15, 210, 21, 663, 280, 89, 153, 90, 91, 92, 93, 30, 94, 95, 223, 415, 32, 96, 672, 33, 34, 674, 35, 227, 100, 102, 103, 104, 107, 236, 46, 47, 179, 308];5;5.0;5.0;5.0;4.8;5.0;5.0;5.0;590.0
37721032;Aconchego BeachLovers c/estacionamento 1Q da praia;Apartamento em Copacabana;Aconchego de cara nova! apto inteiro a 1 quadra da praia. Cozinha com fogão , geladeira, microondas, toda equipada, quarto super amplo, com ar acondicionado, espelho , armário embutido, lustres de cabeceira com controle, cama Queen, sala com um excelente sofá cama, muito amplo, televisão de 50 polegadas, internet e Netflix. Bancada americana, banheiro excelente, oferecemos ainda cadeiras de praia e a porta de entrada tem fechadura digital . Conforto e privacidade no melhor ponto de Copa!<br /><br /><b>O espaço</b><br />Apto inteiro para você com fechadura digital !<br /><br /><b>Outras observações</b><br />Aconchego de cara nova !apto inteiro, composto de cozinha, toda montada, com fogão , geladeira, microondas, toda equipada, quarto super amplo, com ar acondicionado, espelho , armário embutido , lustres de cabeceira com controle , cama Queen, sala com um excelente sofá cama , muito amplo, televisão de 50 polegadas, temos Net flix ! Bancada americana !banheiro excelente,oferecemos ainda cadeiras de praia, a porta de entrada tem fechadura digital . Conforto e privacidade no melhor ponto de Copa !<br />Apto inteiro para você com fechadura digital !;https://www.airbnb.com.br/rooms/37721032;Copacabana;-22.97367;-43.18735;entire_home;1.0;1;1;3;False;False;30;[1, 4, 5, 8, 9, 73, 10, 12, 77, 21, 85, 86, 89, 90, 91, 93, 94, 96, 101, 40, 44, 45, 46, 51, 53];95;4.86;4.96;4.99;4.74;4.95;5.0;4.89;284.0
41212679;Segurança 24h, piscina, Wifi 250Mb, ar Cond.;Apartamento em Taquara;Apartamento simples e econômico, com 2 quartos, em um condominio com segurança 24h e área de lazer.<br /><br />Possui ar condicionado nos 2 quartos.;https://www.airbnb.com.br/rooms/41212679;Taquara;-22.92008;-43.3903;entire_home;2.0;3;1;8;False;False;16;[1, 322, 3, 4, 5, 6, 7, 8, 9, 11, 12, 77, 14, 15, 21, 89, 90, 28, 93, 31, 95, 223, 96, 33, 44, 236, 45, 46, 47, 51, 53, 251];26;4.42;4.5;4.69;4.35;4.62;4.62;4.54;149.0
46501859;Apt espaçoso e iluminado no Coração de Copacabana;Apartamento em Copacabana;Queremos que sua experiência conosco seja única, por isso equipamos toda a casa para garantir seu conforto.<br /><br /><b>O espaço</b><br />Nosso apartamento tem um cheirinho peculiar e muito elogiado, ela e ampla, clara e muito arejada, janelas na lateral inteira da sala. A casa e toda climatizada, com ar-condicionado nos quartos, e na sala que por sinal e muito ampla 30 (m²), alias, como todo o apartamento! Nossa cozinha dispõe de cafeteira, torradeira, liquidificador, micro-ondas, e todos os utensílios de cozinha, nosso toque especial esta nos temperos que já deixamos a sua disposição para temperar suas refeições. Temos também ferro e tábua de passar roupas, secador de cabelo, maquina de lavar roupas, roupas de cama e toalhas limpas e cheirosas, tudo cuidadosamente preparado pra você. Ao chegar na casa, poderá descansar confortavelmente na rede que temos em nossa sala, temos um cantinho zen que todos amam, ideal para resenhar, tomar um café, chá , momento leitura, o espaço e muito gostoso. Te esperamos, será um prazer receber vcs.<br /><br /><b>Acesso do hóspede</b><br />Porteiro durante o dia. Acesso pela Rua Xavier da Silveira, possui elevadores.<br /><br /><b>Outras observações</b><br />IMPORTANTE: A garagem fica a 30mts da propriedade e as chaves precisam ficar com os funcionários da própria.;https://www.airbnb.com.br/rooms/46501859;Copacabana;-22.97774;-43.19124;entire_home;2.0;4;1;8;True;True;26;[1, 129, 2, 4, 5, 8, 9, 73, 12, 77, 21, 85, 86, 87, 89, 90, 91, 93, 94, 95, 287, 96, 33, 40, 104, 41, 44, 45, 46, 251];26;5.0;5.0;4.92;5.0;5.0;5.0;4.92;420.0
19839210;Casa aconchegante em Vila Valqueire;Casa em Vila Valqueire;Casa aconchegante em Vila Valqueire com fácil acesso ao comércio e transportes. A casa fica em frente a uma praça pública frequentada por famílias e com vários Food Trucks de 5ª a domingo o que deixa a área bem movimentada e segura.<br />Wi-Fi 250 MB incluído e também o uso da Netflix na Smart Tv.<br />Nos quartos possuem ventiladores de teto com controle remoto e ar condicionado somente no quarto da frente.<br />Tvs nos quartos com NET HD<br />A casa é muito arejada.<br />Espero que os hóspedes se sintam em casa.<br /><br /><b>O espaço</b><br />Casa toda mobiliada e acesso a todos cômodos da casa.<br />Bares, mercado e restaurantes na vizinhança.<br />Ambiente familiar.<br />Hóspedes terão acesso à casa inteira.<br />Ninguém estará na casa dividindo o lugar.<br />Somente o quintal será de uso comum por conta do estacionamento e manutenção do jardim.<br />Não é permitido festas.<br /><br /><b>Acesso do hóspede</b><br />Os hóspedes poderão ir caminhando até a padaria, mercado, farmácia, salão de beleza e outros comércios sem necessidade de pegar o carro.<br />Estacionamento privativo na propriedade.<br />Não é permitido festas.<br /><br /><b>Outras observações</b><br />NÃO É PERMITIDO FESTAS.<br />Desligar as luzes e equipamentos eletrônicos ao sair.<br />Não fumar na propriedade (somente área externa)<br />Desligar ar condicionado ao sair.<br />Uso do ar preferencialmente na parte da noite. O uso indevido, sem descanso do motor, poderá causar dano ao aparelho. <br />Sempre usar os porta-copos nos móveis.<br />Avisar ao proprietário sobre a vinda de animais de estimação.<br />Taxa extra de limpeza será aplicada (pago no local R$ 30,00) por PET. <br />Por favor, sempre consulte ao trazer o mascote.<br />Não é exigida uma faxina ao sair, claro!! Mas retirar o lixo e deixar a louça limpa faz parte da proposta de quem se hospeda em uma casa. A mesma é preparada com muito cuidado e todo protocolo de limpeza e higienização é garantido para recebê-los.;https://www.airbnb.com.br/rooms/19839210;Vila Valqueire;-22.88353;-43.36593;entire_home;2.0;3;2;5;True;False;49;[1, 129, 2, 4, 5, 8, 392, 9, 394, 522, 139, 12, 23, 663, 280, 153, 665, 667, 31, 415, 671, 672, 33, 35, 36, 40, 44, 45, 46, 179, 57, 315, 66, 322, 67, 71, 72, 74, 331, 77, 79, 210, 85, 86, 89, 90, 91, 93, 94, 95, 96, 98, 99, 100, 101, 102, 103, 104, 236, 625, 626];84;4.99;4.98;4.96;4.99;4.99;4.98;4.83;221.0
810097053140383275;Estilo & LUXO em Resort ! Barra ( jeunesse arena);Apartamento em Rio de Janeiro;Exclusividade ! Apartamento de luxo dentro de um resort que possui toda infraestrutura para você e sua família ! Condomínio possui piscina espetacular , jacuzzi , sauna , bares e restaurante, mercado , cinema , salão de beleza , boliche , quadras esportivas e muito mais !<br /><br /><b>Acesso do hóspede</b><br />Os hóspedes terão acesso a todo a infraestrutura do condomínio SPA, cinema , restaurante, boliche, sala de jogos , salão e piscina. ( lembrando que para a piscina terão que trazer um atestado simples de apto a frequentar piscina)<br /><br /><b>Outras observações</b><br />O apartamento é de frente para jeunesse arena , aonde possui grandes eventos e shows. Inclusive rock in rio , da para ir andando para diversos restaurantes como sushi da praça , le Max , pizzaria , também pode contar com super mercados e farmácias. E um grande shopping a 5 minutos ( shopping metropolitano);https://www.airbnb.com.br/rooms/810097053140383275;Rio de Janeiro;-22.9717;-43.38939;entire_home;2.0;3;2;7;True;False;40;[1, 322, 515, 4, 5, 7, 8, 9, 521, 394, 459, 12, 77, 15, 528, 146, 21, 85, 87, 25, 89, 153, 665, 90, 93, 94, 223, 415, 96, 672, 33, 35, 227, 36, 100, 37, 103, 40, 104, 236, 684, 45, 46, 47, 689, 308, 251];4;5.0;4.75;5.0;4.75;5.0;4.75;5.0;590.0
569073149955021095;Aconchegante apto na Rua do Catete para famílias;Condomínio em Catete;"O apartamento é projetado para promover uma estadia confortável e prazerosa, localizada em um bairro muito central, agradável e está numa área segura e próximo de todo tipo de comércio, supermercados, farmácias e outros. <br /><br />Edifício silencioso, tranquilo, seguro e conta com circuito de câmeras de segurança pelos corredores, portaria, elevadores e demais espaços do condomínio.<br /><br /><br />Venha conhecer a cidade maravilhosa e esse apartamento incrível e deixe ser surpreendido (a).<br /><br /><b>O espaço</b><br />O apartamento conta com 4 smart´s TVs Philips (50"" & 40""), TV a cabo com 270 canais na sala e no quarto do casal (suíte), internet com Wi-Fi de alta velocidade (350 MB) para todo o imóvel, ar-condicionado split em cada ambiente, rede de proteção nas janelas da sala e quartos, e todos os utensílios necessários para uma agradável estadia a passeio ou a trabalho tais como máquina de lavar e secar roupas, ferro de passar, tábua de passar roupas, roupas de cama e toalhas de banho de qualidade. As roupas de cama e toalhas são trocadas a cada hóspede.<br /><br />Uma cozinha completa equipada com filtro de água Eletrolux, grill e sanduicheira elétrica Britânia, liquidificador Philco, fogão cooktop 5 bocas Consul, forno a gás Brastemp, micro-ondas Eletrolux, geladeira frost free Eletrolux, panelas, talheres, travessas, pratos, copos, panos de prato, e utensílios completos para cozinhar. Um espaço café para sentar-se até 3 pessoas confortáveis para degustarem um café Nespresso.<br /><br />O prédio é extremamente familiar, com boa parte de moradores da terceira idade. Portanto respeite aos valores morais, as normas do condomínio, à lei do silêncio (máximo até às 21hs), os avisos expostos pela síndica são fundamentais para que você tenha uma boa estadia. Nas áreas comuns não coloquem caixas de som ou semelhantes, nem faça barulhos excessivos. Desse modo, também não é permitido festas e comemorações. Caso haja problemas comportamentais a síndica poderá exigir a saída imediata dos ocupantes. E, caso as regras sejam descumpridas a reserva poderá ser cancelada imediatamente sem reembolsos. <br /><br />Durante os tempos de COVID, enquanto durarem os planos de combate ao vírus, por gentileza, use máscara em áreas comuns e atente para regras específicas como, por exemplo, limite de quantidade de pessoas no elevador ou aglomeração em áreas comuns. Sujeito a multa de R$ 2.000,00 em caso de descumprimento dessa regra.<br /><br /><br /><br />Seguimos todos os protocolos de segurança à saúde, limpeza e higienização e para isso deixamos material de limpeza disponíveis aos hóspedes. Contudo, e caso desejem poderemos disponibilizar serviço de camareira ou limpezas avulsas, solicitem e consulte os valores conosco. <br /><br /><br />Estamos inteiramente à disposição no que for necessário. Dicas, recomendações, informações turísticas, perguntas sobre o apartamento, ou qualquer dúvida, basta nos perguntar que estaremos prontos a ajudá-los.<br /><br /><br /><br /><br />O apartamento acomoda até 7 hóspedes adultos e 2 crianças confortavelmente. Há 4 opções de locação: <br /><br />1- Você pode alugar o apartamento para até 4 pessoas utilizando a sala, o banheiro social, o quarto de casal com banheiro privativo ̸ suíte, cozinha completa e área de serviço. Duas pessoas poderão dormir no quarto de casal e mais duas pessoas poderão dormir no sofá-cama na sala.<br /><br />OU 2- Você pode alugar o apartamento para até 5 pessoas utilizando a sala, o banheiro social, o quarto de casal com banheiro privativo ̸ suíte, mais 1 quarto ao lado da cozinha, cozinha completa e área de serviço. Duas pessoas poderão dormir no quarto de casal ̸ suíte, mais duas pessoas poderão dormir no sofá-cama na sala e uma pessoa poderá dormir no quarto ao lado da cozinha;<br /><br />OU 3- Você pode alugar o apartamento para até 8 pessoas utilizando a sala, o banheiro social, o quarto de casal com banheiro privativo ̸ suíte, mais 1 quarto da frente próximo a sala, cozinha completa e área de serviço. Duas pessoas poderão dormir no quarto de casal ̸ suíte, mais duas pessoas poderão dormir no sofá que vira cama na sala e mais 4 pessoas poderão dormir no quarto da frente próximo a sala, onde 2 adultos descansarão cada um em uma cama de solteiro (ou podem juntar as duas camas de solteiros para virar uma cama Queen size) e mais 2 pessoas ou crianças poderão dormir nas camas auxiliares que ficam debaixo das duas camas de solteiros;<br /><br />Ou 4- Você pode alugar o apartamento para até 9 pessoas utilizando a sala, o banheiro social, o quarto de casal com banheiro privativo ̸ suíte, mais 1 quarto da frente próximo a sala, mais 1 quarto ao lado da cozinha, cozinha completa e área de serviço. Duas pessoas poderão dormir no quarto de casal ̸ suíte, mais duas pessoas poderão dormir no sofá que vira cama na sala, mais 4 pessoas poderão dormir no quarto da frente próximo a sala, onde 2 adultos descansarão cada um em uma cama de solteiro (ou podem juntar as duas camas de solteiros para virar uma cama queem size) e mais 2 pessoas ou crianças poderão dormir nas camas auxiliares que ficam debaixo das duas camas de solteiros e mais 1 pessoa poderá dormir no quarto ao lado da cozinha;<br /><br />Todos os quartos possuem uma mesa de estudos.<br /><br />O hóspede tem acesso a todo o apartamento, podendo haver restrição de acesso a algum dos quartos conforme a quantidade ou por opção dos hóspedes.<br /><br /><b>Outras observações</b><br />Aproveite o máximo da sua experiência de hospedagem:<br /><br />- Oferecemos o serviço de dog sitter (babá de cachorro ou gato), passeamos com seu bixinho ou podemos cuidar dele em dias que o hóspede vai passar o dia fora e não puder levar seu PET, o serviço estará sujeito a cobranças adicionais (verificar com os anfitriões). <br />- Oferecemos berço portátil, caso haja necessidade (verificar disponibilidade com os anfitriões sem custo extra).<br />- A substituição ou adição de roupas de cama e toalhas em estadias menores de 7 dias estarão sujeitos a cobranças adicionais (verificar com os anfitriões). <br />- Para estadias maiores de 15 dias concedemos uma limpeza semanal gratuita.<br />- Disponibilizamos o serviço de camareira ou limpezas avulsas, o serviço estará sujeito a cobranças adicionais (verificar com os anfitriões). <br />- Disponibilizamos o serviço de transferes executivos, o serviço estará sujeito a cobranças adicionais (verificar com os anfitriões). <br />- Poderemos auxiliá-los com tickets do Pão de Açúcar (Bondinho), Cristo Redentor (Corcovado), Jogos no Maracanã, Tickets de shows ou eventos, câmbios e outros;<br /><br /><br />- Para check-in após às 23hs cobramos uma taxa adicional de R$ 50,00.<br /><br />- O consumo excessivo de energia será cobrado. O limite diário é de 20kwh. O valor do kWh excedente é de R$ 1,50 (Um real e cinquenta centavos).<br /><br />Não está permitido realização sem autorização prévia de fotos, gravações de vídeo clipes, publicidades, longa metragem, curta metragem ou qualquer outra obra audiovisual no apartamento.";https://www.airbnb.com.br/rooms/569073149955021095;Catete;-22.928101;-43.177116;entire_home;3.0;5;2;9;True;False;39;[1, 66, 322, 67, 4, 5, 71, 8, 72, 73, 10, 12, 77, 79, 657, 21, 85, 23, 87, 663, 89, 665, 90, 91, 667, 93, 94, 95, 415, 671, 96, 33, 34, 674, 103, 40, 104, 232, 41, 44, 236, 45, 46, 47, 625, 51, 308, 55];27;4.96;4.96;4.96;4.93;5.0;4.96;4.81;223.0
49689807;Apartamento no Grajaú - Rio, 2 qtos,2 bnh, Garagem;Condomínio em Rio de Janeiro;"Ampla sala com mesa de 4 lugares, TV 32"", 2 quartos amplos com armarios, cama de casal king e outro quarto com bicama e colchão extra acomodando 3 pessoas, em ambos tem ar condicionado.<br />Cozinha completa (liquidificador, cafeteira, sanduicheira, batedeira e louças e panela.<br />Area de serviço com maquina de lavar nova e ferro de passar.<br />Farto comercio, mercado, farmacia e bancos,  onibus na porta.<br /><br /><b>Outras observações</b><br />A Luz  será cobrada separada para evitar desperdício. (será marcada no relógio na entrada e na saída, para ser pago somente o que consumir).";https://www.airbnb.com.br/rooms/49689807;Rio de Janeiro;-22.925705;-43.254917;entire_home;2.0;3;2;4;False;False;29;[1, 129, 2, 67, 4, 5, 8, 9, 11, 139, 12, 77, 81, 83, 21, 85, 87, 663, 89, 665, 90, 91, 93, 94, 95, 671, 96, 33, 103, 40, 104, 44, 236, 46, 47, 113, 308, 57];5;4.4;4.4;4.8;4.0;4.0;4.6;4.4;130.0
822437436342146814;um elo entre a cidade e a natureza;Apartamento em Rio de Janeiro;Relaxe neste lugar único e tranquilo.<br />Se quer ficar perto Parque Olímpico, esse é o seu lugar...<br />Se trabalha no PROJAC está a duas quadras de casa...<br />Riocentro? da pra ir andando...<br />Junesse Arena, Recreio dos Bandeirantes, Vargens e Barra da Tijuca...tudo bem pertinho...<br />Perto da cidade, mas com cara de interior, e mais...o melhor da manhã da região na porta de casa, no incrível Horto das Acácias. <br />Tudo isso no reserva natura camorim...;https://www.airbnb.com.br/rooms/822437436342146814;Rio de Janeiro;-22.968864986366306;-43.41897893584793;entire_home;2.0;1;1;3;False;False;22;[1, 33, 129, 34, 99, 227, 4, 5, 7, 8, 9, 74, 12, 45, 46, 15, 47, 179, 280, 153, 90, 91, 93];0;;;;;;;;171.0
53571495;APtº perto Westshoping com garagem coberta/250 Mb;Apartamento em Rio de Janeiro;"Este lugar único tem um estilo próprio.<br />Quando você quer tranquilidade e conforto, logo se pensa em um ambiente aconchegante e cheio de recursos né! Apt° West Shoping tem essas características. Próximo de ""tudo"" e excelente para descanso do dia a dia.<br /><br /><b>O espaço</b><br />Apartamento de 2 quartos em condomínio bem localizado e de fácil acesso, próximo ao West Shoping e ao vasto comercio da região.<br />A arquitetura é apresentada num imóvel com estilo moderno e todo planejado, traduzindo conforto e segurança com o melhor custo benefício da região<br /><br />No apê:<br />* Wifi de 250 mb<br />* Fechadura eletrônica<br />* Smart TV 32"" com Netflix incluso<br />* Roupas de cama e banho inclusas (reposição em 7 dias com custo adicional ou lavanderia)<br />* Cozinha ampla e equipada<br />* Cafeteira <br />* Micro ondas <br />* Purificador de água <br />* Ar Condicionado<br />* Ventiladores de teto<br />* Garagem ampla para 01 veículo <br />* Pátio com grama sintética para socialização<br />* Salão de Festas<br /><br />Ideal para pessoas que viajam sozinhas, a lazer, a trabalho ou famílias com um filho<br /><br /><b>Acesso do hóspede</b><br />As áreas de uso comum são ambientes compartilhados por outros moradores do edifício. <br />A cordialidade e respeito são características que compõem a hospitalidade do local.<br />O local é monitorado por circuito fechado de TV e as imagens são armazenadas e protegidas conforme leis locais. <br />Na dúvida de alguma ação, busque informações. Assim, evitamos repasse de sanções por parte da administração do condomínio.<br /><br /><b>Outras observações</b><br />Por ser um ambiente compacto e de fácil interação com outras unidades distintas, não permitimos ""festinhas"" e respeitamos a lei do silêncio. Hóspedes, somente os cadastrados na plataforma e devidamente identificados Visitas não são permitidas, salvo com expressa autorização.<br />Por favor não insista!";https://www.airbnb.com.br/rooms/53571495;Rio de Janeiro;-22.883930758977023;-43.56964093564707;entire_home;2.0;2;1;5;True;True;15;[1, 2, 322, 67, 131, 4, 5, 8, 9, 73, 10, 139, 331, 12, 77, 85, 23, 87, 663, 89, 665, 90, 91, 667, 93, 94, 95, 415, 671, 96, 100, 101, 40, 104, 44, 236, 45, 46, 47, 510];2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;116.0
50370879;Aconchegante, Charmoso e Silencioso -  LAPA;Apartamento em Centro;Localização privilegiada, na região da Lapa, com farto comércio e facilidade de condução. Colado na Praça da Cruz Vermelha e INCA!<br />Kitnet, com ventilador de teto e ar condicionado, totalmente mobiliado e reformado, acomodando confortavelmente 3 pessoas.<br />Aproveite para conhecer a cidade e ter uma confortável noite de sono e descanso.<br /><br /><b>O espaço</b><br />Apartamento em prédio estritamente residencial, com elevadores modernizados, circuito interno de câmeras, interfone e portaria 24h.<br />Totalmente reformado e mobiliado, andar alto e posição fundos, sendo muito silencioso, claro e arejado. Pé direito alto, com generosos armários embutidos.<br />Equipado com cama de casal, sofá-cama de viúvo, TV smart, ar condicionado, ventilador de teto, máquina de lavar, cozinha completa com geladeira, fogão, microondas, utensílios gerais.;https://www.airbnb.com.br/rooms/50370879;Centro;-22.91181;-43.18733;entire_home;1.0;2;1;3;False;False;17;[96, 1, 33, 322, 4, 5, 8, 40, 73, 11, 12, 44, 77, 46, 81, 83, 21, 85, 89, 90, 91, 93, 94, 95];8;4.38;4.63;4.75;4.63;5.0;4.63;4.5;130.0
689882426981450616;Barra Top - Conforto, Exclusividade e Vista mar;Apartamento em Rio de Janeiro;"Ola!<br /><br />Apartamento de Temporada, exclusivo, moderno, fechadura eletrônica, até 4 pessoas (cama de casal e sofácama), TV a cabo, Wi-Fi, itens de casa, higiene e limpeza, tudo que precisa! Pertinho da praia! Fica na Av. Lucio Costa, Barra da Tijuca, perto de transportes, comércios e serviços.<br /><br />O bairro é muito charmoso, bem frequentado e ao seu redor muitas lojas e lugares interessantes para comer e visitar!<br /><br />Turismo (cotar): tickets, transfer, câmbio, lavanderia.<br /><br /><b>O espaço</b><br />Sua hospedagem possui 1 cama de casal, 2 colchões de solteiro, TV a cabo, Wi-Fi, além de itens de casa, água quente!<br /><br />Dois destaques do apartamento são o aconchego e silêncio que ele oferece, ao mesmo tempo dentro e fora da cidade. Pertinho da praia, muita gente leva seus Pets para correr e também brincar com crianças ali, enquanto desaceleram da correria do dia a dia.<br /><br />No bairro você está a poucos minutos do Shopping da Barra, burburinhos locais, linda vista, perto de Ipanema e Leblon e opções transportes, comércios e bancos. Pertinho da praia, prédio residencial, aconchegante, ideal para famílias que vêm relaxar e até trabalhar!<br /><br />Ahh! Importante: i) higiene, limpeza, cama e banho fornecidos. ii) Turismo: tickets, transfer, câmbio, lavanderia. Avise, caso deseje economizar tempo, podemos ajudar com coisas da sua viagem e já deixar o máximo adiantado.<br /><br /><b>Acesso do hóspede</b><br />O Check-in é feito remotamente, com senha ou chave, conforme a disponibilidade local. No dia da sua chegada, as 13h, o sistema enviará as instruções. É importante que você tenha Wi-fi para recebê-las, ok?<br /><br />Os hóspedes precisam ser identificados, para segurança de todos, daí, quando faltar 2 dias para sua chegada, reforçaremos o pedido de foto dos documentos. Não se preocupe, seus dados serão protegidos, à luz da LGPD.<br /><br />Pode estacionar e trazer suas coisas! Convidados são bem-vindos!<br /><br />Temos arrumadeira que pode trabalhar no asseio durante sua estadia, mantendo a casa sempre arrumada, a um custo acessível, avise nos se desejar ou precisar!<br /><br /><b>Outras observações</b><br />Sua reserva é exclusiva, para o uso de toda a casa, até a capacidade informada de adultos. Convidados são bem-vindos!<br /><br />O apartamento é completo, possui todas as funcionalidades de uma casa normal, foi todo pensado para atender sua viagem com conforto e segurança!<br /><br />Em todo o caso, conte conosco para te ajudar com o que for preciso! Inclusive, temos arrumadeira que pode trabalhar no asseio durante sua estadia, mantendo a casa sempre confortável. Consulte condições, ok?<br /><br />INTERESSANTE:<br />1. Se você precisar flexibilizar sua chegada ou saída, avise com antecedência.<br />2. Temos Wi-fi, TV, itens de cama, banho, cozinha, limpeza e higiene. Você só precisa trazer seus planos de viagem!<br />3. Álcool para higienizar compras e superfícies, segurança em primeiro lugar!<br />4. Acessórios (consulte): lavanderia remota, limpeza intermediária e concierge.<br /><br />Somos a Yes Temporada (@yestemporada), Anfitriões Profissionais desde 2008!<br /><br />Imagina que você pode se hospedar numa Casa ou Apartamento de Temporada, com um padrão hoteleiro? Qualidade de Hotel, Preço de Temporada!<br /><br />Todos os nossos apartamentos são destinados a hospedar, gerenciados de Segunda a Segunda por uma equipe que trabalha com muito carinho para garantir a melhor experiência aos hóspedes!<br /><br />REGRAS:<br />1. Checkin: 14h; Checkout; 12h. Se precisar algo diferente, avise a tempo.<br />2. Não fume nem consuma drogas dentro da hospedagem.<br />3. O edifício é residencial. Respeite valores morais, leis locais, normas do condomínio e horário de barulho (máximo até 21h).<br />4. Nas áreas comuns não trafegue com trajes de banho ou sem camisa e não faça barulho excessivo.<br />5. Obedeça regras locais como, por exemplo, limite de pessoas no elevador ou descarte de lixo nos locais adequados. Em caso de dúvida, pergunte-nos.";https://www.airbnb.com.br/rooms/689882426981450616;Rio de Janeiro;-23.00917;-43.34796;entire_home;1.0;3;1;4;False;True;83;[1, 65, 4, 68, 5, 134, 7, 71, 8, 72, 9, 73, 10, 12, 77, 21, 86, 23, 87, 88, 89, 90, 91, 93, 30, 94, 95, 287, 96, 33, 674, 35, 36, 100, 102, 39, 103, 40, 104, 41, 44, 45, 46, 47, 51, 52, 60];12;4.58;4.25;4.5;4.58;4.42;4.92;4.33;322.0
